,Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Loss_Ratio,Loss_Ratio_Classified
7129,530,0,3,3,1054.6655449999998,0,2,4,5,1,0,43922,0,1,88,26,88,0,2,1,5,1,3,108.70138100000001,2,2,0.13619131521177683,0
7130,8757,0,4,4,838.8717011,0,1,3,11,1,0,87123,0,1,69,13,87,0,2,0,2,3,0,118.468275,2,3,0.13974207914376144,0
7131,2757,0,0,0,718.8607262999999,0,1,3,19,0,0,0,2,1,66,15,24,0,2,1,5,1,3,278.574142,2,2,0.4538262160984848,0
7132,727,0,0,0,323.89295239999996,0,2,4,11,1,0,68745,1,1,80,5,42,0,1,1,5,4,1,473.613006,2,2,0.0963967120238095,0
7133,9093,0,2,2,1096.093667,0,2,2,39,1,0,29815,0,0,95,35,18,0,2,1,3,4,0,76.17567199999999,2,2,0.6409904485380118,1
7134,1025,0,0,0,266.0931663,0,1,1,17,1,0,53333,0,1,66,4,34,0,1,1,3,1,1,22.945038,1,2,0.11857984237967915,0
7135,6529,0,0,0,200.4350666,1,1,2,45,0,0,0,1,0,66,16,35,4,1,1,5,3,1,316.8,2,1,0.0867684270995671,0
7136,5652,0,1,1,1548.3529859999999,0,1,1,58,1,1,24661,1,1,196,6,28,0,7,1,3,1,2,1961.1620489999998,4,2,0.28213429045189503,0
7137,7931,0,0,0,894.0579277999999,0,1,3,27,1,1,95351,2,1,111,31,74,0,5,1,3,3,3,406.48025,5,2,0.10884562062332602,0
7138,657,0,1,1,508.3789524,0,1,3,30,1,0,62088,0,1,64,6,28,2,4,0,1,3,0,73.258034,1,2,0.28369361183035713,0
7139,6905,0,4,4,903.1214858999999,1,2,4,46,0,0,0,1,0,122,15,47,0,9,1,4,3,1,650.52179,5,2,0.1575028751133589,0
7140,2930,0,0,0,3209.832209,0,1,2,35,1,1,31503,1,1,105,17,74,3,2,1,4,3,0,504.0,3,2,0.4131058184041184,0
7141,8235,0,0,0,2233.243946,1,2,2,2,1,1,49078,1,0,97,10,3,0,2,0,2,1,1,484.013411,2,2,7.674377821305842,1
7142,3697,0,4,4,856.0162383999999,0,1,1,7,0,0,28120,1,1,112,7,52,0,3,1,5,3,3,537.6,3,2,0.14698081016483514,0
7143,3774,0,2,2,771.4623619,0,1,2,48,0,0,0,1,0,106,3,90,0,8,1,5,1,0,763.2,5,2,0.08086607567085954,0
7144,2880,0,2,2,293.6993695,0,2,3,32,1,1,44369,2,0,77,7,35,3,1,1,4,3,3,362.276183,2,2,0.10897935788497216,0
7145,7675,0,1,1,511.21047869999995,0,1,1,12,0,1,15131,1,1,67,14,13,0,9,1,5,3,0,321.6,2,3,0.5869236265212399,1
7146,8473,0,2,2,511.9901412,0,1,3,57,1,0,26890,1,1,65,28,37,0,4,1,5,1,1,312.0,1,1,0.21288571359667358,0
7147,2078,0,2,2,249.48695279999998,0,1,5,34,1,1,45855,0,1,62,0,26,1,1,1,5,2,3,0.8876290000000001,2,3,0.15476858114143918,0
7148,8912,0,0,0,2359.46802,1,1,3,24,1,1,76358,0,1,66,25,3,0,2,0,0,2,0,86.46158199999999,2,2,11.91650515151515,1
7149,4418,0,2,2,565.6203464,0,1,3,0,1,0,45586,2,0,72,17,20,0,4,1,4,3,1,203.42306000000002,2,2,0.39279190722222224,0
7150,2207,0,4,4,1567.313621,0,2,2,0,1,1,43267,1,1,78,8,10,0,2,2,7,4,0,453.073096,2,3,2.0093764371794873,1
7151,8468,0,0,0,850.9453945,0,2,1,16,0,1,0,1,0,82,15,20,0,2,1,4,1,1,590.4,2,2,0.5188691429878048,1
7152,1608,0,0,0,641.824871,0,2,4,22,1,1,46648,0,0,81,8,26,0,7,1,5,4,3,123.576765,2,2,0.30476014767331433,0
7153,6572,0,0,0,305.570113,0,2,1,10,1,0,42406,0,1,77,15,49,0,1,0,2,4,2,108.871857,2,2,0.08098863318314338,0
7154,310,0,2,2,574.605593,0,1,4,43,1,1,50798,0,1,72,21,59,0,7,1,5,1,2,64.977867,2,2,0.13526497010357816,0
7155,8363,0,0,0,2359.46802,1,1,3,24,1,1,76358,0,1,66,25,3,0,2,1,3,2,0,86.46158199999999,2,2,11.91650515151515,1
7156,6807,0,0,0,600.5847375,1,2,2,46,0,1,13528,1,0,86,21,35,0,3,1,4,3,0,412.8,2,2,0.1995298131229236,0
7157,8873,0,0,0,502.8839465,0,1,3,1,0,1,0,0,1,67,21,85,0,8,1,5,3,1,80.753763,2,2,0.08830271229148376,0
7158,721,0,2,2,340.9677392,0,2,3,24,1,0,85023,1,1,85,4,69,0,1,1,3,1,0,408.0,2,2,0.05813601691389599,0
7159,3029,0,0,0,434.8139173,0,1,1,50,0,0,0,1,0,62,20,9,0,7,0,0,3,0,675.661163,2,1,0.7792364109318997,1
7160,491,0,4,4,833.7194193,0,1,1,38,1,0,74460,1,1,69,3,25,0,2,0,1,4,3,331.2,1,2,0.48331560539130436,0
7161,5290,0,4,4,234.6675378,0,1,3,2,0,1,22932,1,1,62,2,97,0,1,1,3,3,3,297.6,2,1,0.03902020914532757,0
7162,6234,0,3,3,499.1035369,0,1,2,21,1,0,54189,0,1,62,11,84,0,3,1,3,3,0,29.035528000000003,1,2,0.09583401246159755,0
7163,3966,0,2,2,287.95057010000005,0,1,2,20,1,1,42247,1,0,74,4,52,0,1,1,5,2,3,355.2,1,1,0.07483122923596675,0
7164,4515,0,2,2,348.2038245,0,2,1,22,0,1,0,1,0,96,31,85,0,1,1,4,3,0,726.132858,2,2,0.04267203731617647,0
7165,2698,0,2,2,821.6391903,0,3,1,4,0,1,0,1,0,117,3,33,0,9,1,4,3,0,983.1274810000001,2,2,0.2128047630924631,0
7166,5209,0,0,0,315.545562,0,2,3,29,1,1,36706,1,1,80,19,67,0,1,1,5,3,0,488.296267,2,2,0.058870440671641794,0
7167,7519,0,3,3,529.2202092,0,1,2,1,1,1,67899,1,1,66,5,31,1,6,0,2,2,0,316.8,2,2,0.2586609038123167,0
7168,8701,0,0,0,655.3943457,0,1,2,26,0,0,0,1,0,61,4,68,0,2,0,1,2,2,365.820487,1,2,0.15800249414175507,0
7169,5916,0,1,1,761.8442045,0,1,2,46,1,0,41900,2,1,63,0,34,0,2,0,2,1,3,170.496071,2,3,0.3556695632586368,0
7170,6812,0,4,4,2461.078085,0,2,3,37,1,1,72786,2,1,76,10,9,0,2,1,3,4,0,363.845631,2,2,3.598067375730994,1
7171,893,0,0,0,314.281161,0,2,2,23,1,0,60108,1,1,78,0,63,0,1,1,5,3,0,507.060901,2,2,0.06395628021978023,0
7172,159,0,3,3,3202.140422,0,1,1,3,1,0,31433,1,1,100,5,23,0,2,1,3,1,2,635.020091,3,1,1.3922349660869564,1
7173,5222,0,1,1,509.6700181,0,1,2,28,1,0,27940,0,1,65,21,3,1,4,1,5,1,0,27.66775,1,2,2.6136924005128206,1
7174,8140,0,2,2,488.96096950000003,0,2,1,26,1,0,51246,1,1,122,4,89,0,1,1,5,1,3,817.692013,3,2,0.045032323586295823,0
7175,6649,0,0,0,511.25703110000006,0,1,3,5,1,1,56587,1,0,65,4,88,1,6,1,5,3,3,312.0,2,2,0.08938059984265735,0
7176,8760,0,3,3,272.53229489999995,0,1,1,25,1,0,45025,1,1,69,35,85,1,1,1,4,3,0,452.271771,2,2,0.046467569462915595,0
7177,1826,0,2,2,978.0852337000001,0,2,1,1,0,0,0,1,0,132,13,47,0,3,0,2,3,2,950.4,3,2,0.1576539706157318,0
7178,4342,0,3,3,1504.257658,0,3,3,53,1,0,22799,1,1,190,10,75,0,6,0,0,1,1,912.0,3,2,0.1055619409122807,0
7179,5691,0,0,0,530.8291752,0,1,5,18,1,1,82601,2,0,66,9,38,0,3,1,4,4,0,186.387874,2,2,0.21165437607655502,0
7180,3083,0,0,0,1916.0989940000002,1,2,4,43,1,0,22705,1,0,239,19,59,0,7,1,3,1,0,1294.700423,4,2,0.13588390851712645,0
7181,38,0,0,0,332.4551776,0,2,1,29,0,1,0,1,1,92,13,17,0,1,1,4,3,0,441.6,1,2,0.21256724910485936,0
7182,2727,0,2,2,379.1549972,0,2,2,23,1,0,41212,2,1,95,13,27,0,1,1,3,4,3,405.443681,2,2,0.14781871235867447,0
7183,710,0,3,3,760.0034998,0,1,1,52,0,0,0,1,0,70,3,94,0,2,1,4,3,0,504.0,2,2,0.11550205164133738,0
7184,687,0,2,2,695.0100195,0,2,1,54,1,0,21687,1,1,88,10,68,0,8,1,5,1,0,603.100479,2,2,0.11614472251002673,0
7185,1176,0,2,2,460.5036646000001,1,1,2,20,0,0,22571,1,0,63,29,51,0,9,1,5,1,3,302.4,2,3,0.14332513681917214,0
7186,8525,0,0,0,586.4381825,0,1,1,33,1,0,72032,1,1,72,10,73,0,4,1,4,1,3,438.149129,2,2,0.11157499667047185,0
7187,7112,0,1,1,1537.418296,0,2,3,41,1,0,42570,2,1,128,5,52,0,2,1,4,1,0,587.4092049999999,3,3,0.23098231610576925,0
7188,3896,0,3,3,323.0576665,1,2,2,26,1,1,62873,2,0,81,0,41,0,1,0,2,1,2,207.75186000000002,2,2,0.09727722568503462,0
7189,3865,0,0,0,929.4549509999999,0,2,3,14,1,0,21370,0,1,77,1,35,0,2,0,2,1,2,105.181202,2,2,0.3448812434137291,0
7190,8099,0,3,3,250.48717090000002,0,1,3,1,1,0,66081,0,0,64,31,92,1,1,1,5,3,1,42.029731,2,1,0.04254197875339674,0
7191,1862,0,0,0,708.1690973999999,0,2,4,31,1,0,93854,1,1,87,18,41,0,9,0,1,4,3,417.6,1,3,0.19853352884777123,0
7192,8803,0,3,3,956.0049227,0,2,5,52,0,0,19429,1,1,122,18,21,0,9,2,6,3,1,683.45551,3,1,0.37314790113192814,0
7193,5601,0,2,2,675.6062791,0,2,3,24,1,0,46879,2,1,86,3,62,2,3,1,5,3,0,324.944098,2,2,0.1267078542948237,0
7194,8667,0,0,0,529.0666331,0,1,3,25,1,1,36791,1,0,68,26,62,0,3,1,4,3,0,326.4,2,2,0.1254901881166983,0
7195,1533,0,2,2,839.1133455,0,3,1,39,1,1,40211,1,1,106,5,98,2,6,1,4,3,2,710.740743,1,1,0.08077717996726994,0
7196,2373,0,3,3,2115.1232800000002,0,2,2,54,1,1,48642,0,1,77,23,69,0,2,1,4,1,1,92.307736,2,2,0.39810338415207985,0
7197,3661,0,2,2,926.432766,0,3,2,52,1,1,69063,1,1,115,12,65,0,3,1,3,3,1,552.0,1,1,0.12393749377926422,0
7198,1058,0,3,3,285.3600347,0,1,5,10,1,0,87455,2,0,71,10,46,0,1,0,2,1,2,329.238904,2,2,0.08737294387630129,0
7199,6493,0,1,1,624.5443568,0,2,1,7,1,1,80101,1,0,79,16,8,0,3,1,5,2,2,442.9167,2,2,0.9882030962025316,1
7200,2840,0,2,2,212.90630550000003,0,1,1,2,0,1,0,1,0,61,13,81,1,1,0,2,3,0,292.8,2,2,0.04308971979356406,0
7201,944,0,4,4,1478.9618050000001,0,2,2,40,1,1,51817,1,0,129,20,78,4,2,1,3,3,1,712.8332839999999,3,1,0.14698487427946733,0
7202,2522,0,3,3,532.438786,0,1,3,9,1,0,31561,1,0,68,8,62,0,7,1,5,2,3,326.4,2,2,0.12629003462998104,0
7203,6165,0,3,3,286.27290739999995,0,1,5,44,1,0,64640,2,0,73,5,94,2,1,1,5,2,0,327.912134,2,2,0.04171858166715243,0
7204,6672,0,2,2,861.4686004,0,1,4,41,1,0,64220,0,1,107,3,86,0,7,1,4,3,1,48.782626,3,2,0.09361753970875897,0
7205,4165,0,0,0,493.1503095,0,1,2,36,1,1,33580,1,1,62,17,77,0,3,0,2,3,0,315.32622200000003,2,2,0.10329918506493506,0
7206,5491,0,3,3,464.20201280000003,0,1,2,33,0,1,0,1,0,64,10,15,0,5,1,5,3,3,770.254285,1,1,0.4835437633333334,0
7207,965,0,3,3,2142.363723,1,1,3,22,0,1,0,1,1,65,9,31,0,2,1,5,1,0,312.0,1,2,1.0632078029776675,1
7208,5984,0,0,0,485.8067125,0,1,1,22,0,1,0,1,0,67,0,79,0,3,1,3,1,1,482.4,2,2,0.09178286652182127,0
7209,8402,0,3,3,526.1101863,0,1,4,42,1,1,43318,0,1,66,35,28,0,5,1,4,1,1,48.936563,2,2,0.28469165925324674,0
7210,7536,0,2,2,327.4037562,0,2,2,56,1,0,83869,2,1,81,10,23,0,1,1,3,3,0,348.186032,2,2,0.1757400731078905,0
7211,325,0,2,2,613.438779,0,2,1,0,1,1,43875,2,0,78,18,33,0,5,0,2,2,0,289.468771,2,2,0.23832120396270395,0
7212,7326,0,1,1,369.0698916,0,2,3,8,1,0,59016,1,1,92,3,65,0,1,0,0,1,3,441.6,2,2,0.06171737317725753,0
7213,2791,0,2,2,277.6772734,0,1,2,49,1,0,70793,0,1,69,32,1,0,1,1,5,1,3,62.625841,2,3,4.024308310144927,1
7214,8898,0,2,2,1097.206778,1,2,5,9,1,1,24164,1,0,137,2,40,0,5,1,5,1,0,657.6,5,2,0.20022021496350365,0
7215,4366,0,1,1,417.7666255,0,1,4,39,1,0,29133,1,1,104,27,76,0,1,1,3,1,1,499.2,5,2,0.05285508925860324,0
7216,7169,0,1,1,583.8899150000001,1,1,1,27,1,1,81082,2,1,73,5,85,0,4,0,2,1,0,281.29590299999995,2,3,0.0940999057211926,0
7217,8951,0,2,2,646.222199,0,1,3,15,0,1,0,1,0,65,17,41,0,2,0,1,4,2,312.0,2,2,0.24248487767354598,0
7218,5413,0,2,2,510.950079,0,1,2,2,1,1,21277,1,0,66,1,42,0,9,0,2,1,3,316.8,2,2,0.18432542532467533,0
7219,462,0,2,2,827.8716567000001,0,2,1,56,0,1,16924,1,0,226,23,69,0,1,1,4,3,1,1084.8,4,2,0.053089114832627946,0
7220,5953,0,2,2,868.2234652999999,0,1,2,47,0,1,10540,1,1,115,33,76,0,3,0,0,3,0,552.0,3,2,0.09933906925629289,0
7221,7755,0,0,0,941.5901707,0,2,1,45,0,1,0,1,0,133,4,58,0,3,2,7,1,0,1361.993232,5,1,0.1220625059242935,0
7222,2128,0,0,0,323.0576665,1,2,2,26,1,1,62873,2,0,81,0,41,0,1,2,8,1,2,207.75186000000002,2,2,0.09727722568503462,0
7223,8938,0,2,2,1701.9192899999998,0,2,1,52,1,1,98623,1,1,211,17,69,0,9,1,5,4,3,1012.8,4,3,0.11689808984133525,0
7224,1703,0,0,0,264.7519741,1,1,2,43,1,1,37876,2,0,69,13,15,0,1,0,1,1,0,300.056383,2,2,0.2557990087922705,0
7225,4848,0,3,3,1288.311573,0,1,3,11,1,1,77469,1,0,109,2,98,1,2,1,4,3,0,757.170246,3,1,0.12060583907507957,0
7226,3748,0,2,2,2093.0052170000004,0,1,2,5,1,0,30535,0,1,66,22,18,0,2,1,5,1,2,94.14229399999999,2,1,1.7617889031986536,1
7227,1247,0,2,2,481.4350556,0,1,2,56,0,1,0,1,0,67,17,4,0,4,1,5,1,0,482.4,2,2,1.79639946119403,1
7228,8213,0,0,0,483.68921720000003,0,1,3,32,1,1,39310,0,1,61,5,89,0,3,1,5,3,0,93.181865,2,2,0.08909361156750784,0
7229,3873,0,4,4,1874.539592,0,2,4,50,0,0,27229,1,0,99,20,9,0,2,1,4,2,0,475.2,2,1,2.1038603726150393,1
7230,3947,0,1,1,1736.752612,0,1,2,26,1,1,41418,1,0,112,17,80,0,2,1,5,2,1,537.6,3,1,0.193833996875,0
7231,6638,0,0,0,901.2922138,0,1,2,9,1,0,67840,0,1,112,34,56,0,5,1,5,1,3,83.24000600000001,3,1,0.14370092694515307,0
7232,6058,0,2,2,587.1607022000001,0,2,3,20,0,0,0,1,0,80,24,20,0,7,0,2,3,2,871.055266,2,2,0.36697543887500006,0
7233,6040,0,0,0,592.6729379,1,2,2,17,0,1,23091,1,1,96,28,90,5,5,1,5,3,0,460.8,2,2,0.06859640484953704,0
7234,5603,0,3,3,545.3709172,0,1,4,38,1,0,69468,2,1,67,2,3,0,3,1,5,1,2,302.73359300000004,2,2,2.7132881452736317,1
7235,1886,0,2,2,910.6867748999999,0,1,1,28,1,1,74143,1,1,114,1,61,0,6,1,5,3,1,547.2,3,2,0.130958696419327,0
7236,1618,0,3,3,501.31364289999993,0,2,1,34,1,1,65165,1,1,126,14,18,1,1,1,3,1,3,604.8,3,2,0.22103776141975306,0
7237,6437,0,2,2,667.205628,0,3,2,7,1,0,50537,0,1,165,10,35,0,1,1,5,3,1,60.005031,3,2,0.11553344207792209,0
7238,3451,0,0,0,652.1368812999999,1,2,2,30,1,0,72608,1,1,82,26,19,3,8,1,5,1,0,393.6,2,2,0.4185730945442875,0
7239,5067,0,4,4,1302.422378,0,3,1,12,1,0,26312,1,1,110,29,19,1,2,1,5,3,3,565.837664,2,2,0.6231686019138756,1
7240,6769,0,0,0,274.88000669999997,0,1,1,5,1,1,56900,2,1,68,11,34,0,1,1,5,2,0,304.115627,2,2,0.1188927364619377,0
7241,7772,0,0,0,280.359608,0,1,3,38,1,0,60707,2,1,70,2,24,0,1,0,1,1,3,327.061103,2,2,0.16688071904761903,0
7242,2572,0,0,0,723.1000788,0,1,3,16,1,1,67276,2,1,61,7,74,0,2,1,4,1,2,181.804443,1,2,0.16019053584404078,0
7243,7194,0,0,0,832.9286254,0,1,1,10,1,0,30865,0,1,104,33,31,0,7,1,5,3,3,21.261834,3,2,0.25835255130272955,0
7244,559,0,2,2,462.6801093,1,1,4,7,1,0,79487,1,0,114,20,87,0,1,1,4,1,1,547.2,3,2,0.046650545402298856,0
7245,4413,0,2,2,626.5343299,1,2,5,4,0,0,0,1,1,84,18,25,1,4,1,4,3,0,481.02578600000004,2,2,0.2983496809047619,0
7246,5684,0,0,0,450.416329,0,1,2,10,0,1,0,0,1,62,18,75,0,3,1,5,3,0,135.851316,1,2,0.09686372666666668,0
7247,6024,0,0,0,1153.347722,0,2,3,36,1,0,41098,2,1,96,3,15,0,2,1,3,3,1,250.05865699999998,1,2,0.8009359180555555,1
7248,1535,0,3,3,534.9996572,0,1,2,25,1,0,89158,2,0,67,34,71,0,6,1,4,3,1,272.195232,2,2,0.11246576775278537,0
7249,5113,0,0,0,285.5687705,0,1,4,14,1,0,99612,1,1,70,14,20,0,1,1,3,1,0,336.0,1,1,0.20397769321428574,0
7250,3319,0,4,4,660.1611299,0,1,1,57,0,1,0,1,0,194,22,79,0,1,0,0,4,3,2306.508397,4,2,0.04307458762234112,0
7251,7123,0,0,0,347.01778160000003,0,2,1,15,1,0,94885,0,1,86,18,10,3,1,1,3,1,3,170.53213300000002,2,2,0.40350904837209306,0
7252,2597,0,3,3,589.5106386,0,1,2,54,1,0,78352,0,0,74,33,3,0,7,1,4,4,3,152.36548200000001,1,2,2.655453327027027,1
7253,4485,0,0,0,506.5935608,0,1,1,33,1,0,43460,1,1,63,4,18,0,3,1,4,2,1,302.4,2,1,0.44673153509700175,0
7254,7381,0,0,0,4178.790343,1,3,1,24,1,0,46587,1,0,119,34,74,2,2,1,5,3,2,571.2,2,2,0.47453898966613667,0
7255,3379,0,4,4,488.2286714,0,2,1,32,1,0,21236,0,1,123,3,12,0,1,1,4,1,2,131.262395,3,2,0.33077823265582657,0
7256,1473,0,2,2,383.7615029,0,1,3,27,0,0,0,0,1,106,15,30,0,1,1,5,2,0,117.22997099999999,3,2,0.12067971789308175,0
7257,1127,0,0,0,215.40739969999998,0,1,2,3,0,1,0,1,0,65,11,52,0,1,1,5,1,1,312.0,2,2,0.0637299999112426,0
7258,2497,0,2,2,504.9118385,0,1,1,26,0,1,0,1,1,68,35,65,0,7,1,4,3,0,457.16981799999996,2,2,0.11423344762443438,0
7259,4489,0,2,2,1386.9927050000001,1,1,2,13,1,1,28432,1,1,118,1,59,0,2,0,1,1,1,612.300581,3,1,0.1992233129847745,0
7260,2348,0,0,0,521.3374299999999,0,2,1,35,1,1,65167,1,1,131,22,85,0,1,1,4,1,2,628.8,3,2,0.04681970633138751,0
7261,7203,0,1,1,491.11155379999997,0,1,2,18,1,0,33700,2,1,62,26,72,0,3,0,2,3,0,274.114843,2,2,0.11001602907706093,0
7262,7509,0,3,3,775.1855026000001,0,1,2,35,0,0,0,1,0,105,14,21,0,7,1,5,1,0,756.0,3,3,0.35155805106575966,0
7263,406,0,2,2,2546.482059,1,2,2,31,0,0,13663,1,0,97,1,66,0,2,1,4,3,1,465.6,2,1,0.3977635206185567,0
7264,3547,0,0,0,947.2956706,0,2,2,9,0,1,0,1,1,131,4,49,0,9,0,1,4,0,628.8,3,1,0.14757682981772863,0
7265,2685,0,3,3,592.6957452,0,2,2,8,0,0,0,1,1,84,19,26,2,4,1,4,3,1,403.2,2,2,0.27138083571428573,0
7266,8131,0,0,0,847.0043225,0,2,3,41,0,0,0,1,0,82,1,13,0,2,1,4,1,3,479.31222599999995,2,3,0.794563154315197,1
7267,8133,0,3,3,867.5993821000001,0,1,2,9,1,0,65933,2,1,108,23,16,0,5,1,4,2,2,379.951464,3,2,0.5020829757523149,1
7268,939,0,0,0,1820.567367,0,2,2,1,0,0,0,1,0,128,11,57,0,2,0,2,3,1,614.4,5,2,0.2495295185032895,0
7269,4877,0,1,1,261.83261830000004,0,1,1,8,1,1,28663,1,1,66,23,34,0,1,0,2,4,2,430.60448899999994,1,2,0.1166812024509804,0
7270,1458,0,3,3,334.9639274,0,2,3,19,1,1,78092,2,1,84,34,13,0,1,0,1,1,1,344.015386,2,2,0.30674352326007326,0
7271,5895,0,4,4,597.9724161,1,2,1,56,1,0,57693,1,0,76,16,56,0,3,0,2,1,0,547.2,2,2,0.1405010376174812,0
7272,5743,0,0,0,1630.19676,1,2,4,39,0,0,19614,1,1,85,21,32,0,2,1,5,1,0,574.024018,1,2,0.5993370441176471,1
7273,7254,0,2,2,788.2987485,0,2,1,44,1,0,23235,1,1,99,28,71,0,4,1,5,1,2,587.656629,2,2,0.11214948762270593,0
7274,1878,0,2,2,774.8811,0,1,3,12,1,1,79528,2,1,64,2,39,0,2,1,4,1,0,175.42902800000002,1,2,0.31044915865384615,0
7275,8896,0,2,2,1586.003591,0,2,4,48,0,0,0,0,1,136,10,41,0,2,1,3,3,1,46.098963,3,1,0.2844339295193687,0
7276,141,0,0,0,227.9696801,0,1,1,44,0,1,23253,1,0,61,20,49,0,1,1,3,1,1,292.8,1,2,0.07626954837738374,0
7277,2857,0,2,2,1527.279977,0,1,2,38,1,1,40571,2,1,100,19,56,2,2,1,3,4,1,361.78891699999997,3,2,0.2727285673214286,0
7278,8946,0,2,2,549.8753121,0,2,3,10,1,0,60668,2,1,138,18,92,0,1,1,5,2,1,553.699596,3,2,0.043310909900756145,0
7279,3304,0,2,2,574.3403321000001,0,1,5,15,1,1,61776,2,0,73,9,61,3,6,1,4,2,0,343.278996,1,2,0.1289782915113407,0
7280,3596,0,2,2,394.2917284,0,2,4,21,1,1,38820,1,1,99,29,59,0,1,1,5,1,2,547.619785,2,1,0.06750414798835816,0
7281,5032,0,2,2,250.36031269999998,0,1,3,52,1,0,47285,1,1,63,7,3,0,1,1,5,4,2,302.4,2,2,1.324657739153439,1
7282,7630,0,0,0,455.85923049999997,0,1,1,24,0,1,0,1,0,62,13,21,0,8,0,1,1,2,446.4,2,2,0.35012229685099844,0
7283,3608,0,0,0,6790.72705,0,3,3,54,1,1,78310,0,1,192,34,18,1,2,1,3,3,0,151.711475,5,2,1.9649094473379631,1
7284,5949,0,4,4,239.6672304,0,1,2,9,0,0,26222,1,1,62,23,18,0,1,1,4,3,1,297.6,2,2,0.21475558279569892,0
7285,2032,0,3,3,556.8947534,1,2,1,0,0,1,0,1,0,79,21,53,1,7,1,4,3,0,407.44023799999997,1,2,0.13300567313112013,0
7286,3829,0,0,0,733.4517166,0,1,2,30,1,0,83926,0,1,181,31,88,0,1,1,3,2,0,124.447153,6,2,0.04604794805374184,0
7287,8856,0,2,2,715.0111337999999,0,2,4,41,1,1,24124,1,1,91,24,52,0,3,0,0,2,0,436.8,2,2,0.1511012539729501,0
7288,7132,0,4,4,1202.3750619999998,0,1,1,16,0,1,28879,1,1,106,6,9,0,2,1,5,1,3,763.2,5,2,1.26035121802935,1
7289,7379,0,0,0,401.88849300000004,0,1,3,23,0,1,0,1,1,112,26,27,0,1,0,1,2,3,544.250322,3,2,0.13289963392857143,0
7290,803,0,0,0,477.0550911,1,1,2,31,0,0,12964,1,0,65,2,37,0,4,1,4,3,3,362.77454500000005,1,2,0.19835970523908525,0
7291,2289,0,4,4,2929.733082,0,1,1,49,0,0,0,1,0,115,22,65,0,2,1,5,1,0,1251.0427949999998,3,1,0.3919375360535117,0
7292,514,0,1,1,2792.9964410000002,0,2,2,38,1,0,88105,1,1,86,5,26,0,2,1,5,3,0,412.8,2,2,1.2491039539355995,1
7293,8916,0,0,0,289.99224730000003,0,1,2,58,1,0,66524,2,1,74,15,8,4,1,1,5,4,0,238.517525,1,2,0.4898517690878379,0
7294,1180,0,0,0,233.1325089,0,1,3,45,0,1,27398,1,0,68,4,39,1,1,1,5,1,1,326.4,2,2,0.08790818585972851,0
7295,1251,0,3,3,856.1561975999999,0,1,1,29,1,1,37759,1,1,108,9,51,0,5,0,2,4,3,518.4,3,2,0.1554386705882353,0
7296,8735,0,2,2,1128.072641,0,2,2,41,1,1,45743,1,1,96,15,81,0,2,1,5,3,0,673.780804,2,2,0.14507107008744854,0
7297,1279,0,0,0,276.4024716,0,1,3,33,1,0,54183,1,0,70,1,91,0,1,1,5,3,3,336.0,2,3,0.04339128282574568,0
7298,7515,0,1,1,258.08498990000004,1,1,2,58,1,1,46900,1,1,66,13,59,0,1,1,4,1,3,316.8,2,2,0.06627760398048281,0
7299,8726,0,4,4,1085.6014890000001,0,2,5,23,1,0,59803,0,1,90,21,1,0,2,0,1,1,0,22.75546,1,2,12.062238766666669,1
7300,1925,0,0,0,415.0836913,0,3,1,57,1,0,53787,1,1,104,20,77,0,1,0,1,3,0,666.0920150000001,2,2,0.051833627784715286,0
7301,7358,0,2,2,1697.979757,1,1,3,8,1,1,35095,1,0,73,25,56,0,2,0,1,1,2,525.6,1,1,0.4153570834148728,0
7302,4002,0,2,2,502.8739297,0,1,2,14,0,0,0,2,1,67,21,60,0,5,1,5,4,3,216.196521,2,2,0.12509301733830847,0
7303,1748,0,2,2,6461.875715,0,2,1,8,0,1,0,1,1,217,14,40,1,2,1,5,3,1,1562.4,6,1,0.7444557275345622,1
7304,4587,0,3,3,4110.324183,0,3,2,16,1,0,30845,1,1,116,3,89,1,2,1,4,3,1,556.8,2,2,0.3981329119527315,0
7305,6259,0,1,1,2265.853652,1,1,3,17,0,1,23665,1,1,67,19,50,0,2,0,2,3,1,404.817249,2,2,0.6763742244776119,1
7306,2925,0,2,2,701.3436657000001,0,2,1,16,1,1,92107,0,0,88,7,38,0,5,1,5,1,0,16.37296,2,2,0.20973195744617226,0
7307,7425,0,0,0,865.8863812999999,1,1,2,56,1,1,62464,2,1,109,23,45,0,4,1,5,1,0,400.181882,5,2,0.17653137233435268,0
7308,2428,0,0,0,521.4342348,0,1,5,52,1,1,69991,0,1,65,27,44,0,7,1,5,1,2,4.619402,2,2,0.18231966251748252,0
7309,748,0,2,2,433.4064096,1,2,3,50,0,0,23904,1,0,123,1,67,3,1,1,5,3,0,590.4,3,2,0.05259148278121587,0
7310,8961,0,2,2,373.1504584,1,2,1,47,0,0,0,1,1,96,31,34,0,1,0,2,3,0,460.8,2,3,0.11432305710784313,0
7311,1553,0,0,0,2224.251659,0,3,3,30,1,0,83894,0,1,110,6,46,0,2,1,3,1,0,82.019005,2,2,0.4395754266798419,0
